S.no,WWR,AR,ORIN,OVERHANG,SHGC,ENERGY,,,
90041,0.05,1,170,28,0.7,103,,,
90042,0.05,1,170,34,0.7,103,,,
90043,0.05,1,170,39,0.7,103,,,
90045,0.05,1,170,2,0.68,103,,,
90046,0.05,1,170,7,0.68,103,,,
90047,0.05,1,170,12,0.68,103,,,
90048,0.05,1,170,18,0.68,103,,,
90049,0.05,1,170,23,0.68,103,,,
90050,0.05,1,170,28,0.68,103,,,
90051,0.05,1,170,34,0.68,103,,,
90054,0.05,1,170,2,0.65,103,,,
90055,0.05,1,170,7,0.65,103,,,
90056,0.05,1,170,12,0.65,103,,,
90057,0.05,1,170,18,0.65,103,,,
90058,0.05,1,170,23,0.65,103,,,
90072,0.05,1,170,2,0.68,103,,,
90073,0.05,1,170,7,0.68,103,,,
90074,0.05,1,170,12,0.68,103,,,
90075,0.05,1,170,18,0.68,103,,,
90076,0.05,1,170,23,0.68,103,,,
90077,0.05,1,170,28,0.68,103,,,
90081,0.05,1,170,2,0.42,103,,,
90082,0.05,1,170,7,0.42,103,,,
90095,0.05,1,170,28,0.71,103,,,
90096,0.05,1,170,34,0.71,103,,,
90097,0.05,1,170,39,0.71,103,,,
90098,0.05,1,170,45,0.71,103,,,
90099,0.05,1,170,2,0.61,103,,,
90100,0.05,1,170,7,0.61,103,,,
90101,0.05,1,170,12,0.61,103,,,
90102,0.05,1,170,18,0.61,103,,,
90103,0.05,1,170,23,0.61,103,,,
90104,0.05,1,170,28,0.61,103,,,
90105,0.05,1,170,34,0.61,103,,,
90114,0.05,1,170,34,0.81,103,,,
90115,0.05,1,170,39,0.81,103,,,
90116,0.05,1,170,45,0.81,103,,,
90131,0.05,1,170,28,0.73,103,,,
90132,0.05,1,170,34,0.73,103,,,
90133,0.05,1,170,39,0.73,103,,,
90134,0.05,1,170,45,0.73,103,,,
90138,0.05,1,170,18,0.72,103,,,
90139,0.05,1,170,23,0.72,103,,,
90140,0.05,1,170,28,0.72,103,,,
90141,0.05,1,170,34,0.72,103,,,
90142,0.05,1,170,39,0.72,103,,,
90143,0.05,1,170,45,0.72,103,,,
90144,0.05,1,170,2,0.73,103,,,
90145,0.05,1,170,7,0.73,103,,,
90146,0.05,1,170,12,0.73,103,,,
90147,0.05,1,170,18,0.73,103,,,
90148,0.05,1,170,23,0.73,103,,,
90149,0.05,1,170,28,0.73,103,,,
90150,0.05,1,170,34,0.73,103,,,
90151,0.05,1,170,39,0.73,103,,,
90153,0.05,1,170,2,0.56,103,,,
90154,0.05,1,170,7,0.56,103,,,
90155,0.05,1,170,12,0.56,103,,,
90162,0.05,1,170,2,0.59,103,,,
90163,0.05,1,170,7,0.59,103,,,
90164,0.05,1,170,12,0.59,103,,,
90165,0.05,1,170,18,0.59,103,,,
90180,0.05,2,170,2,0.37,103,,,
90181,0.05,2,170,7,0.37,103,,,
90191,0.05,2,170,12,0.66,103,,,
90192,0.05,2,170,18,0.66,103,,,
90193,0.05,2,170,23,0.66,103,,,
90194,0.05,2,170,28,0.66,103,,,
90195,0.05,2,170,34,0.66,103,,,
90196,0.05,2,170,39,0.66,103,,,
90197,0.05,2,170,45,0.66,103,,,
90198,0.05,2,170,2,0.44,103,,,
90199,0.05,2,170,7,0.44,103,,,
90200,0.05,2,170,12,0.44,103,,,
90201,0.05,2,170,18,0.44,103,,,
90219,0.05,2,170,18,0.7,103,,,
90220,0.05,2,170,23,0.7,103,,,
90221,0.05,2,170,28,0.7,103,,,
90222,0.05,2,170,34,0.7,103,,,
90223,0.05,2,170,39,0.7,103,,,
90224,0.05,2,170,45,0.7,103,,,
90227,0.05,2,170,12,0.68,103,,,
90228,0.05,2,170,18,0.68,103,,,
90229,0.05,2,170,23,0.68,103,,,
90230,0.05,2,170,28,0.68,103,,,
90231,0.05,2,170,34,0.68,103,,,
90232,0.05,2,170,39,0.68,103,,,
90233,0.05,2,170,45,0.68,103,,,
90234,0.05,2,170,2,0.65,103,,,
90235,0.05,2,170,7,0.65,103,,,
90236,0.05,2,170,12,0.65,103,,,
90237,0.05,2,170,18,0.65,103,,,
90238,0.05,2,170,23,0.65,103,,,
90239,0.05,2,170,28,0.65,103,,,
90240,0.05,2,170,34,0.65,103,,,
90241,0.05,2,170,39,0.65,103,,,
90253,0.05,2,170,7,0.68,103,,,
90254,0.05,2,170,12,0.68,103,,,
90255,0.05,2,170,18,0.68,103,,,
90256,0.05,2,170,23,0.68,103,,,
90257,0.05,2,170,28,0.68,103,,,
90258,0.05,2,170,34,0.68,103,,,
90259,0.05,2,170,39,0.68,103,,,
90260,0.05,2,170,45,0.68,103,,,
90261,0.05,2,170,2,0.42,103,,,
90262,0.05,2,170,7,0.42,103,,,
90263,0.05,2,170,12,0.42,103,,,
90264,0.05,2,170,18,0.42,103,,,
90265,0.05,2,170,23,0.42,103,,,
90266,0.05,2,170,28,0.42,103,,,
90278,0.05,2,170,45,0.71,103,,,
90279,0.05,2,170,2,0.61,103,,,
90280,0.05,2,170,7,0.61,103,,,
90281,0.05,2,170,12,0.61,103,,,
90282,0.05,2,170,18,0.61,103,,,
90283,0.05,2,170,23,0.61,103,,,
90284,0.05,2,170,28,0.61,103,,,
90285,0.05,2,170,34,0.61,103,,,
90286,0.05,2,170,39,0.61,103,,,
90287,0.05,2,170,45,0.61,103,,,
90314,0.05,2,170,45,0.73,103,,,
90321,0.05,2,170,34,0.72,103,,,
90322,0.05,2,170,39,0.72,103,,,
90323,0.05,2,170,45,0.72,103,,,
90326,0.05,2,170,12,0.73,103,,,
90327,0.05,2,170,18,0.73,103,,,
90328,0.05,2,170,23,0.73,103,,,
90329,0.05,2,170,28,0.73,103,,,
90330,0.05,2,170,34,0.73,103,,,
90331,0.05,2,170,39,0.73,103,,,
90332,0.05,2,170,45,0.73,103,,,
90333,0.05,2,170,2,0.56,103,,,
90334,0.05,2,170,7,0.56,103,,,
90335,0.05,2,170,12,0.56,103,,,
90336,0.05,2,170,18,0.56,103,,,
90337,0.05,2,170,23,0.56,103,,,
90338,0.05,2,170,28,0.56,103,,,
90342,0.05,2,170,2,0.59,103,,,
90343,0.05,2,170,7,0.59,103,,,
90344,0.05,2,170,12,0.59,103,,,
90345,0.05,2,170,18,0.59,103,,,
90346,0.05,2,170,23,0.59,103,,,
90347,0.05,2,170,28,0.59,103,,,
90348,0.05,2,170,34,0.59,103,,,
90360,0.05,3,170,2,0.37,103,,,
90361,0.05,3,170,7,0.37,103,,,
90362,0.05,3,170,12,0.37,103,,,
90363,0.05,3,170,18,0.37,103,,,
90364,0.05,3,170,23,0.37,103,,,
90365,0.05,3,170,28,0.37,103,,,
90366,0.05,3,170,34,0.37,103,,,
90367,0.05,3,170,39,0.37,103,,,
90368,0.05,3,170,45,0.37,103,,,
90374,0.05,3,170,28,0.66,103,,,
90375,0.05,3,170,34,0.66,103,,,
90376,0.05,3,170,39,0.66,103,,,
90377,0.05,3,170,45,0.66,103,,,
90378,0.05,3,170,2,0.44,103,,,
90379,0.05,3,170,7,0.44,103,,,
90380,0.05,3,170,12,0.44,103,,,
90381,0.05,3,170,18,0.44,103,,,
90382,0.05,3,170,23,0.44,103,,,
90383,0.05,3,170,28,0.44,103,,,
90384,0.05,3,170,34,0.44,103,,,
90385,0.05,3,170,39,0.44,103,,,
90386,0.05,3,170,45,0.44,103,,,
90387,0.05,3,170,2,0.2,103,,,
90388,0.05,3,170,7,0.2,103,,,
90389,0.05,3,170,12,0.2,103,,,
90390,0.05,3,170,18,0.2,103,,,
90402,0.05,3,170,34,0.7,103,,,
90403,0.05,3,170,39,0.7,103,,,
90404,0.05,3,170,45,0.7,103,,,
90410,0.05,3,170,28,0.68,103,,,
90411,0.05,3,170,34,0.68,103,,,
90412,0.05,3,170,39,0.68,103,,,
90413,0.05,3,170,45,0.68,103,,,
90417,0.05,3,170,18,0.65,103,,,
90418,0.05,3,170,23,0.65,103,,,
90419,0.05,3,170,28,0.65,103,,,
90420,0.05,3,170,34,0.65,103,,,
90421,0.05,3,170,39,0.65,103,,,
90422,0.05,3,170,45,0.65,103,,,
90423,0.05,3,170,2,0.26,103,,,
90424,0.05,3,170,7,0.26,103,,,
90425,0.05,3,170,12,0.26,103,,,
90426,0.05,3,170,18,0.26,103,,,
90427,0.05,3,170,23,0.26,103,,,
90428,0.05,3,170,28,0.26,103,,,
90429,0.05,3,170,34,0.26,103,,,
90436,0.05,3,170,23,0.68,103,,,
90437,0.05,3,170,28,0.68,103,,,
90438,0.05,3,170,34,0.68,103,,,
90439,0.05,3,170,39,0.68,103,,,
90440,0.05,3,170,45,0.68,103,,,
90441,0.05,3,170,2,0.42,103,,,
90442,0.05,3,170,7,0.42,103,,,
90443,0.05,3,170,12,0.42,103,,,
90444,0.05,3,170,18,0.42,103,,,
90445,0.05,3,170,23,0.42,103,,,
90446,0.05,3,170,28,0.42,103,,,
90447,0.05,3,170,34,0.42,103,,,
90448,0.05,3,170,39,0.42,103,,,
90449,0.05,3,170,45,0.42,103,,,
90464,0.05,3,170,28,0.61,103,,,
90465,0.05,3,170,34,0.61,103,,,
90466,0.05,3,170,39,0.61,103,,,
90467,0.05,3,170,45,0.61,103,,,
90477,0.05,3,170,2,0.24,103,,,
90478,0.05,3,170,7,0.24,103,,,
90479,0.05,3,170,12,0.24,103,,,
90480,0.05,3,170,18,0.24,103,,,
90481,0.05,3,170,23,0.24,103,,,
90482,0.05,3,170,28,0.24,103,,,
90510,0.05,3,170,34,0.73,103,,,
90511,0.05,3,170,39,0.73,103,,,
90512,0.05,3,170,45,0.73,103,,,
90514,0.05,3,170,7,0.56,103,,,
90515,0.05,3,170,12,0.56,103,,,
90516,0.05,3,170,18,0.56,103,,,
90517,0.05,3,170,23,0.56,103,,,
90518,0.05,3,170,28,0.56,103,,,
90519,0.05,3,170,34,0.56,103,,,
90520,0.05,3,170,39,0.56,103,,,
90521,0.05,3,170,45,0.56,103,,,
90524,0.05,3,170,12,0.59,103,,,
90525,0.05,3,170,18,0.59,103,,,
90526,0.05,3,170,23,0.59,103,,,
90527,0.05,3,170,28,0.59,103,,,
90528,0.05,3,170,34,0.59,103,,,
90529,0.05,3,170,39,0.59,103,,,
90530,0.05,3,170,45,0.59,103,,,
90531,0.05,3,170,2,0.26,103,,,
90532,0.05,3,170,7,0.26,103,,,
90533,0.05,3,170,12,0.26,103,,,
90534,0.05,3,170,18,0.26,103,,,
90535,0.05,3,170,23,0.26,103,,,
90536,0.05,3,170,28,0.26,103,,,
90542,0.05,4,170,12,0.37,103,,,
90543,0.05,4,170,18,0.37,103,,,
90544,0.05,4,170,23,0.37,103,,,
90545,0.05,4,170,28,0.37,103,,,
90546,0.05,4,170,34,0.37,103,,,
90547,0.05,4,170,39,0.37,103,,,
90548,0.05,4,170,45,0.37,103,,,
90562,0.05,4,170,23,0.44,103,,,
90563,0.05,4,170,28,0.44,103,,,
90564,0.05,4,170,34,0.44,103,,,
90565,0.05,4,170,39,0.44,103,,,
90566,0.05,4,170,45,0.44,103,,,
90567,0.05,4,170,2,0.2,103,,,
90568,0.05,4,170,7,0.2,103,,,
90569,0.05,4,170,12,0.2,103,,,
90570,0.05,4,170,18,0.2,103,,,
90571,0.05,4,170,23,0.2,103,,,
90572,0.05,4,170,28,0.2,103,,,
90573,0.05,4,170,34,0.2,103,,,
90574,0.05,4,170,39,0.2,103,,,
90575,0.05,4,170,45,0.2,103,,,
90601,0.05,4,170,39,0.65,103,,,
90602,0.05,4,170,45,0.65,103,,,
90603,0.05,4,170,2,0.26,103,,,
90604,0.05,4,170,7,0.26,103,,,
90605,0.05,4,170,12,0.26,103,,,
90606,0.05,4,170,18,0.26,103,,,
90607,0.05,4,170,23,0.26,103,,,
90608,0.05,4,170,28,0.26,103,,,
90609,0.05,4,170,34,0.26,103,,,
90610,0.05,4,170,39,0.26,103,,,
90611,0.05,4,170,45,0.26,103,,,
90620,0.05,4,170,45,0.68,103,,,
90627,0.05,4,170,34,0.42,103,,,
90628,0.05,4,170,39,0.42,103,,,
90629,0.05,4,170,45,0.42,103,,,
90657,0.05,4,170,2,0.24,103,,,
90658,0.05,4,170,7,0.24,103,,,
90659,0.05,4,170,12,0.24,103,,,
90660,0.05,4,170,18,0.24,103,,,
90661,0.05,4,170,23,0.24,103,,,
90662,0.05,4,170,28,0.24,103,,,
90663,0.05,4,170,34,0.24,103,,,
90664,0.05,4,170,39,0.24,103,,,
90665,0.05,4,170,45,0.24,103,,,
90699,0.05,4,170,34,0.56,103,,,
90700,0.05,4,170,39,0.56,103,,,
90701,0.05,4,170,45,0.56,103,,,
90708,0.05,4,170,34,0.59,103,,,
90709,0.05,4,170,39,0.59,103,,,
90710,0.05,4,170,45,0.59,103,,,
90711,0.05,4,170,2,0.26,103,,,
90712,0.05,4,170,7,0.26,103,,,
90713,0.05,4,170,12,0.26,103,,,
90714,0.05,4,170,18,0.26,103,,,
90715,0.05,4,170,23,0.26,103,,,
90716,0.05,4,170,28,0.26,103,,,
90717,0.05,4,170,34,0.26,103,,,
90718,0.05,4,170,39,0.26,103,,,
90719,0.05,4,170,45,0.26,103,,,
90753,0.05,5,170,34,0.2,103,,,
90754,0.05,5,170,39,0.2,103,,,
90755,0.05,5,170,45,0.2,103,,,
90845,0.05,5,170,45,0.24,103,,,
90899,0.05,5,170,45,0.26,103,,,
90904,0.14,1,170,23,0.37,103,,,
90905,0.14,1,170,28,0.37,103,,,
90906,0.14,1,170,34,0.37,103,,,
90907,0.14,1,170,39,0.37,103,,,
90908,0.14,1,170,45,0.37,103,,,
90924,0.14,1,170,34,0.44,103,,,
90925,0.14,1,170,39,0.44,103,,,
90926,0.14,1,170,45,0.44,103,,,
90927,0.14,1,170,2,0.2,103,,,
90928,0.14,1,170,7,0.2,103,,,
90929,0.14,1,170,12,0.2,103,,,
90930,0.14,1,170,18,0.2,103,,,
90931,0.14,1,170,23,0.2,103,,,
90932,0.14,1,170,28,0.2,103,,,
90963,0.14,1,170,2,0.26,103,,,
90964,0.14,1,170,7,0.26,103,,,
90965,0.14,1,170,12,0.26,103,,,
90966,0.14,1,170,18,0.26,103,,,
90967,0.14,1,170,23,0.26,103,,,
90968,0.14,1,170,28,0.26,103,,,
90969,0.14,1,170,34,0.26,103,,,
90970,0.14,1,170,39,0.26,103,,,
90989,0.14,1,170,45,0.42,103,,,
91017,0.14,1,170,2,0.24,103,,,
91018,0.14,1,170,7,0.24,103,,,
91019,0.14,1,170,12,0.24,103,,,
91020,0.14,1,170,18,0.24,103,,,
91021,0.14,1,170,23,0.24,103,,,
91022,0.14,1,170,28,0.24,103,,,
91023,0.14,1,170,34,0.24,103,,,
91024,0.14,1,170,39,0.24,103,,,
91060,0.14,1,170,39,0.56,103,,,
91061,0.14,1,170,45,0.56,103,,,
91070,0.14,1,170,45,0.59,103,,,
91071,0.14,1,170,2,0.26,103,,,
91072,0.14,1,170,7,0.26,103,,,
91073,0.14,1,170,12,0.26,103,,,
91074,0.14,1,170,18,0.26,103,,,
91075,0.14,1,170,23,0.26,103,,,
91076,0.14,1,170,28,0.26,103,,,
91077,0.14,1,170,34,0.26,103,,,
91078,0.14,1,170,39,0.26,103,,,
91086,0.14,2,170,34,0.37,103,,,
91087,0.14,2,170,39,0.37,103,,,
91088,0.14,2,170,45,0.37,103,,,
91105,0.14,2,170,39,0.44,103,,,
91106,0.14,2,170,45,0.44,103,,,
91107,0.14,2,170,2,0.2,103,,,
91108,0.14,2,170,7,0.2,103,,,
91109,0.14,2,170,12,0.2,103,,,
91110,0.14,2,170,18,0.2,103,,,
91111,0.14,2,170,23,0.2,103,,,
91112,0.14,2,170,28,0.2,103,,,
91113,0.14,2,170,34,0.2,103,,,
91114,0.14,2,170,39,0.2,103,,,
91146,0.14,2,170,18,0.26,103,,,
91147,0.14,2,170,23,0.26,103,,,
91148,0.14,2,170,28,0.26,103,,,
91149,0.14,2,170,34,0.26,103,,,
91150,0.14,2,170,39,0.26,103,,,
91151,0.14,2,170,45,0.26,103,,,
91199,0.14,2,170,12,0.24,103,,,
91200,0.14,2,170,18,0.24,103,,,
91201,0.14,2,170,23,0.24,103,,,
91202,0.14,2,170,28,0.24,103,,,
91203,0.14,2,170,34,0.24,103,,,
91204,0.14,2,170,39,0.24,103,,,
91205,0.14,2,170,45,0.24,103,,,
91254,0.14,2,170,18,0.26,103,,,
91255,0.14,2,170,23,0.26,103,,,
91256,0.14,2,170,28,0.26,103,,,
91257,0.14,2,170,34,0.26,103,,,
91258,0.14,2,170,39,0.26,103,,,
91259,0.14,2,170,45,0.26,103,,,
91268,0.14,3,170,45,0.37,103,,,
91290,0.14,3,170,18,0.2,103,,,
91291,0.14,3,170,23,0.2,103,,,
91292,0.14,3,170,28,0.2,103,,,
91293,0.14,3,170,34,0.2,103,,,
91294,0.14,3,170,39,0.2,103,,,
91295,0.14,3,170,45,0.2,103,,,
91330,0.14,3,170,39,0.26,103,,,
91331,0.14,3,170,45,0.26,103,,,
91383,0.14,3,170,34,0.24,103,,,
91384,0.14,3,170,39,0.24,103,,,
91385,0.14,3,170,45,0.24,103,,,
91437,0.14,3,170,34,0.26,103,,,
91438,0.14,3,170,39,0.26,103,,,
91439,0.14,3,170,45,0.26,103,,,
91475,0.14,4,170,45,0.2,103,,,
91831,0.24,1,170,23,0.2,103,,,
91832,0.24,1,170,28,0.2,103,,,
91833,0.24,1,170,34,0.2,103,,,
91834,0.24,1,170,39,0.2,103,,,
91835,0.24,1,170,45,0.2,103,,,
91871,0.24,1,170,45,0.26,103,,,
91923,0.24,1,170,34,0.24,103,,,
91924,0.24,1,170,39,0.24,103,,,
91925,0.24,1,170,45,0.24,103,,,
91977,0.24,1,170,34,0.26,103,,,
91978,0.24,1,170,39,0.26,103,,,
91979,0.24,1,170,45,0.26,103,,,
92013,0.24,2,170,34,0.2,103,,,
92014,0.24,2,170,39,0.2,103,,,
92015,0.24,2,170,45,0.2,103,,,
92105,0.24,2,170,45,0.24,103,,,
92159,0.24,2,170,45,0.26,103,,,
92735,0.33,1,170,45,0.2,103,,,
36,0.05,1,0,2,0.7,104,,,
90,0.05,1,0,2,0.71,104,,,
91,0.05,1,0,7,0.71,104,,,
92,0.05,1,0,12,0.71,104,,,
93,0.05,1,0,18,0.71,104,,,
94,0.05,1,0,23,0.71,104,,,
95,0.05,1,0,28,0.71,104,,,
108,0.05,1,0,2,0.81,104,,,
109,0.05,1,0,7,0.81,104,,,
110,0.05,1,0,12,0.81,104,,,
111,0.05,1,0,18,0.81,104,,,
112,0.05,1,0,23,0.81,104,,,
113,0.05,1,0,28,0.81,104,,,
126,0.05,1,0,2,0.73,104,,,
127,0.05,1,0,7,0.73,104,,,
128,0.05,1,0,12,0.73,104,,,
129,0.05,1,0,18,0.73,104,,,
130,0.05,1,0,23,0.73,104,,,
131,0.05,1,0,28,0.73,104,,,
135,0.05,1,0,2,0.72,104,,,
136,0.05,1,0,7,0.72,104,,,
137,0.05,1,0,12,0.72,104,,,
189,0.05,2,0,2,0.66,104,,,
190,0.05,2,0,7,0.66,104,,,
216,0.05,2,0,2,0.7,104,,,
217,0.05,2,0,7,0.7,104,,,
218,0.05,2,0,12,0.7,104,,,
225,0.05,2,0,2,0.68,104,,,
226,0.05,2,0,7,0.68,104,,,
252,0.05,2,0,2,0.68,104,,,
271,0.05,2,0,7,0.71,104,,,
272,0.05,2,0,12,0.71,104,,,
273,0.05,2,0,18,0.71,104,,,
274,0.05,2,0,23,0.71,104,,,
275,0.05,2,0,28,0.71,104,,,
276,0.05,2,0,34,0.71,104,,,
277,0.05,2,0,39,0.71,104,,,
291,0.05,2,0,18,0.81,104,,,
292,0.05,2,0,23,0.81,104,,,
293,0.05,2,0,28,0.81,104,,,
294,0.05,2,0,34,0.81,104,,,
295,0.05,2,0,39,0.81,104,,,
296,0.05,2,0,45,0.81,104,,,
308,0.05,2,0,12,0.73,104,,,
309,0.05,2,0,18,0.73,104,,,
310,0.05,2,0,23,0.73,104,,,
311,0.05,2,0,28,0.73,104,,,
312,0.05,2,0,34,0.73,104,,,
313,0.05,2,0,39,0.73,104,,,
315,0.05,2,0,2,0.72,104,,,
316,0.05,2,0,7,0.72,104,,,
317,0.05,2,0,12,0.72,104,,,
318,0.05,2,0,18,0.72,104,,,
319,0.05,2,0,23,0.72,104,,,
320,0.05,2,0,28,0.72,104,,,
324,0.05,2,0,2,0.73,104,,,
325,0.05,2,0,7,0.73,104,,,
326,0.05,2,0,12,0.73,104,,,
369,0.05,3,0,2,0.66,104,,,
370,0.05,3,0,7,0.66,104,,,
371,0.05,3,0,12,0.66,104,,,
372,0.05,3,0,18,0.66,104,,,
373,0.05,3,0,23,0.66,104,,,
374,0.05,3,0,28,0.66,104,,,
396,0.05,3,0,2,0.7,104,,,
397,0.05,3,0,7,0.7,104,,,
398,0.05,3,0,12,0.7,104,,,
399,0.05,3,0,18,0.7,104,,,
400,0.05,3,0,23,0.7,104,,,
401,0.05,3,0,28,0.7,104,,,
405,0.05,3,0,2,0.68,104,,,
406,0.05,3,0,7,0.68,104,,,
407,0.05,3,0,12,0.68,104,,,
408,0.05,3,0,18,0.68,104,,,
409,0.05,3,0,23,0.68,104,,,
414,0.05,3,0,2,0.65,104,,,
415,0.05,3,0,7,0.65,104,,,
416,0.05,3,0,12,0.65,104,,,
0.68,0.05,3,0,2,0.68,104,,,
0.66,0.05,3,0,7,0.68,104,,,
0.24,0.05,3,0,12,0.68,104,,,
0.72,0.05,3,0,18,0.68,104,,,
455,0.05,3,0,28,0.71,104,,,
456,0.05,3,0,34,0.71,104,,,
457,0.05,3,0,39,0.71,104,,,
458,0.05,3,0,45,0.71,104,,,
459,0.05,3,0,2,0.61,104,,,
460,0.05,3,0,7,0.61,104,,,
461,0.05,3,0,12,0.61,104,,,
462,0.05,3,0,18,0.61,104,,,
463,0.05,3,0,23,0.61,104,,,
474,0.05,3,0,34,0.81,104,,,
475,0.05,3,0,39,0.81,104,,,
476,0.05,3,0,45,0.81,104,,,
491,0.05,3,0,28,0.73,104,,,
492,0.05,3,0,34,0.73,104,,,
493,0.05,3,0,39,0.73,104,,,
494,0.05,3,0,45,0.73,104,,,
498,0.05,3,0,18,0.72,104,,,
499,0.05,3,0,23,0.72,104,,,
500,0.05,3,0,28,0.72,104,,,
501,0.05,3,0,34,0.72,104,,,
502,0.05,3,0,39,0.72,104,,,
503,0.05,3,0,45,0.72,104,,,
504,0.05,3,0,2,0.73,104,,,
505,0.05,3,0,7,0.73,104,,,
506,0.05,3,0,12,0.73,104,,,
507,0.05,3,0,18,0.73,104,,,
508,0.05,3,0,23,0.73,104,,,
509,0.05,3,0,28,0.73,104,,,
513,0.05,3,0,2,0.56,104,,,
522,0.05,3,0,2,0.59,104,,,
523,0.05,3,0,7,0.59,104,,,
540,0.05,4,0,2,0.37,104,,,
551,0.05,4,0,12,0.66,104,,,
552,0.05,4,0,18,0.66,104,,,
553,0.05,4,0,23,0.66,104,,,
554,0.05,4,0,28,0.66,104,,,
555,0.05,4,0,34,0.66,104,,,
556,0.05,4,0,39,0.66,104,,,
557,0.05,4,0,45,0.66,104,,,
558,0.05,4,0,2,0.44,104,,,
559,0.05,4,0,7,0.44,104,,,
560,0.05,4,0,12,0.44,104,,,
561,0.05,4,0,18,0.44,104,,,
579,0.05,4,0,18,0.7,104,,,
580,0.05,4,0,23,0.7,104,,,
581,0.05,4,0,28,0.7,104,,,
582,0.05,4,0,34,0.7,104,,,
583,0.05,4,0,39,0.7,104,,,
584,0.05,4,0,45,0.7,104,,,
587,0.05,4,0,12,0.68,104,,,
588,0.05,4,0,18,0.68,104,,,
589,0.05,4,0,23,0.68,104,,,
590,0.05,4,0,28,0.68,104,,,
591,0.05,4,0,34,0.68,104,,,
592,0.05,4,0,39,0.68,104,,,
593,0.05,4,0,45,0.68,104,,,
594,0.05,4,0,2,0.65,104,,,
595,0.05,4,0,7,0.65,104,,,
596,0.05,4,0,12,0.65,104,,,
597,0.05,4,0,18,0.65,104,,,
598,0.05,4,0,23,0.65,104,,,
599,0.05,4,0,28,0.65,104,,,
600,0.05,4,0,34,0.65,104,,,
613,0.05,4,0,7,0.68,104,,,
614,0.05,4,0,12,0.68,104,,,
615,0.05,4,0,18,0.68,104,,,
616,0.05,4,0,23,0.68,104,,,
617,0.05,4,0,28,0.68,104,,,
618,0.05,4,0,34,0.68,104,,,
619,0.05,4,0,39,0.68,104,,,
621,0.05,4,0,2,0.42,104,,,
622,0.05,4,0,7,0.42,104,,,
623,0.05,4,0,12,0.42,104,,,
624,0.05,4,0,18,0.42,104,,,
625,0.05,4,0,23,0.42,104,,,
640,0.05,4,0,7,0.61,104,,,
641,0.05,4,0,12,0.61,104,,,
642,0.05,4,0,18,0.61,104,,,
643,0.05,4,0,23,0.61,104,,,
644,0.05,4,0,28,0.61,104,,,
645,0.05,4,0,34,0.61,104,,,
646,0.05,4,0,39,0.61,104,,,
647,0.05,4,0,45,0.61,104,,,
681,0.05,4,0,34,0.72,104,,,
682,0.05,4,0,39,0.72,104,,,
683,0.05,4,0,45,0.72,104,,,
687,0.05,4,0,18,0.73,104,,,
688,0.05,4,0,23,0.73,104,,,
689,0.05,4,0,28,0.73,104,,,
690,0.05,4,0,34,0.73,104,,,
691,0.05,4,0,39,0.73,104,,,
692,0.05,4,0,45,0.73,104,,,
693,0.05,4,0,2,0.56,104,,,
694,0.05,4,0,7,0.56,104,,,
695,0.05,4,0,12,0.56,104,,,
696,0.05,4,0,18,0.56,104,,,
697,0.05,4,0,23,0.56,104,,,
698,0.05,4,0,28,0.56,104,,,
702,0.05,4,0,2,0.59,104,,,
703,0.05,4,0,7,0.59,104,,,
704,0.05,4,0,12,0.59,104,,,
705,0.05,4,0,18,0.59,104,,,
706,0.05,4,0,23,0.59,104,,,
707,0.05,4,0,28,0.59,104,,,
720,0.05,5,0,2,0.37,104,,,
721,0.05,5,0,7,0.37,104,,,
722,0.05,5,0,12,0.37,104,,,
723,0.05,5,0,18,0.37,104,,,
724,0.05,5,0,23,0.37,104,,,
725,0.05,5,0,28,0.37,104,,,
726,0.05,5,0,34,0.37,104,,,
727,0.05,5,0,39,0.37,104,,,
728,0.05,5,0,45,0.37,104,,,
736,0.05,5,0,39,0.66,104,,,
737,0.05,5,0,45,0.66,104,,,
738,0.05,5,0,2,0.44,104,,,
739,0.05,5,0,7,0.44,104,,,
740,0.05,5,0,12,0.44,104,,,
741,0.05,5,0,18,0.44,104,,,
742,0.05,5,0,23,0.44,104,,,
743,0.05,5,0,28,0.44,104,,,
744,0.05,5,0,34,0.44,104,,,
745,0.05,5,0,39,0.44,104,,,
746,0.05,5,0,45,0.44,104,,,
747,0.05,5,0,2,0.2,104,,,
748,0.05,5,0,7,0.2,104,,,
749,0.05,5,0,12,0.2,104,,,
750,0.05,5,0,18,0.2,104,,,
751,0.05,5,0,23,0.2,104,,,
752,0.05,5,0,28,0.2,104,,,
764,0.05,5,0,45,0.7,104,,,
772,0.05,5,0,39,0.68,104,,,
773,0.05,5,0,45,0.68,104,,,
779,0.05,5,0,28,0.65,104,,,
780,0.05,5,0,34,0.65,104,,,
781,0.05,5,0,39,0.65,104,,,
782,0.05,5,0,45,0.65,104,,,
783,0.05,5,0,2,0.26,104,,,
784,0.05,5,0,7,0.26,104,,,
785,0.05,5,0,12,0.26,104,,,
786,0.05,5,0,18,0.26,104,,,
787,0.05,5,0,23,0.26,104,,,
788,0.05,5,0,28,0.26,104,,,
789,0.05,5,0,34,0.26,104,,,
790,0.05,5,0,39,0.26,104,,,
791,0.05,5,0,45,0.26,104,,,
798,0.05,5,0,34,0.68,104,,,
799,0.05,5,0,39,0.68,104,,,
800,0.05,5,0,45,0.68,104,,,
802,0.05,5,0,7,0.42,104,,,
803,0.05,5,0,12,0.42,104,,,
