WWR,AR,ORIN,OVERHANG,SHGC,ENERGY,,,
0.1444444444,2,140,45,0.81,95,,,
0.1444444444,2,140,2,0.2,92,,,
0.1444444444,2,140,6,0.2,92,,,
0.1444444444,2,140,11,0.2,91,,,
0.1444444444,2,140,16,0.2,91,,,
0.1444444444,2,140,21,0.2,91,,,
0.1444444444,2,140,25,0.2,92,,,
0.1444444444,2,140,30,0.2,91,,,
0.1444444444,2,140,35,0.2,91,,,
0.1444444444,2,140,40,0.2,91,,,
0.1444444444,2,140,45,0.2,91,,,
0.1444444444,2,140,2,0.26,92,,,
0.1444444444,2,140,6,0.26,92,,,
0.1444444444,2,140,11,0.26,92,,,
0.1444444444,2,140,16,0.26,92,,,
0.1444444444,2,140,21,0.26,91,,,
0.1444444444,2,140,25,0.26,91,,,
0.1444444444,2,140,30,0.26,91,,,
0.1444444444,2,140,35,0.26,91,,,
0.1444444444,2,140,40,0.26,91,,,
0.1444444444,2,140,45,0.26,91,,,
0.1444444444,2,140,2,0.7,98,,,
0.1444444444,2,140,6,0.7,97,,,
0.1444444444,2,140,11,0.7,96,,,
0.1444444444,2,140,16,0.7,96,,,
0.1444444444,2,140,21,0.7,95,,,
0.1444444444,2,140,25,0.7,95,,,
0.1444444444,2,140,30,0.7,94,,,
0.1444444444,2,140,35,0.7,94,,,
0.1444444444,2,140,40,0.7,94,,,
0.1444444444,2,140,45,0.7,93,,,
0.1444444444,2,140,2,0.57,95,,,
0.1444444444,2,140,6,0.57,95,,,
0.1444444444,2,140,11,0.57,94,,,
0.1444444444,2,140,16,0.57,94,,,
0.1444444444,2,140,21,0.57,94,,,
0.1444444444,2,140,25,0.57,93,,,
0.1444444444,2,140,30,0.57,93,,,
0.1444444444,2,140,35,0.57,93,,,
0.1444444444,2,140,40,0.57,93,,,
0.1444444444,2,140,45,0.57,92,,,
0.1444444444,2,140,2,0.57,95,,,
0.1444444444,2,140,6,0.57,95,,,
0.1444444444,2,140,11,0.57,94,,,
0.1444444444,2,140,16,0.57,94,,,
0.1444444444,2,140,21,0.57,94,,,
0.1444444444,2,140,25,0.57,93,,,
0.1444444444,2,140,30,0.57,93,,,
0.1444444444,2,140,35,0.57,93,,,
0.1444444444,2,140,40,0.57,93,,,
0.1444444444,2,140,45,0.57,92,,,
0.1444444444,2,140,2,0.44,94,,,
0.1444444444,2,140,6,0.44,93,,,
0.1444444444,2,140,11,0.44,93,,,
0.1444444444,2,140,16,0.44,93,,,
0.1444444444,2,140,21,0.44,93,,,
0.1444444444,2,140,25,0.44,92,,,
0.1444444444,2,140,30,0.44,92,,,
0.1444444444,2,140,35,0.44,92,,,
0.1444444444,2,140,40,0.44,92,,,
0.1444444444,2,140,45,0.44,92,,,
0.1444444444,2,140,2,0.24,92,,,
0.1444444444,2,140,6,0.24,92,,,
0.1444444444,2,140,11,0.24,92,,,
0.1444444444,2,140,16,0.24,92,,,
0.1444444444,2,140,21,0.24,91,,,
0.1444444444,2,140,25,0.24,92,,,
0.1444444444,2,140,30,0.24,91,,,
0.1444444444,2,140,35,0.24,91,,,
0.1444444444,2,140,40,0.24,91,,,
0.1444444444,2,140,45,0.24,91,,,
0.1444444444,2,140,2,0.72,100,,,
0.1444444444,2,140,6,0.72,99,,,
0.1444444444,2,140,11,0.72,98,,,
0.1444444444,2,140,16,0.72,97,,,
0.1444444444,2,140,21,0.72,97,,,
0.1444444444,2,140,25,0.72,96,,,
0.1444444444,2,140,30,0.72,96,,,
0.1444444444,2,140,35,0.72,95,,,
0.1444444444,2,140,40,0.72,95,,,
0.1444444444,2,140,45,0.72,95,,,
0.1444444444,3,140,2,0.82,100,,,
0.1444444444,3,140,6,0.82,100,,,
0.1444444444,3,140,11,0.82,99,,,
0.1444444444,3,140,16,0.82,98,,,
0.1444444444,3,140,21,0.82,97,,,
0.1444444444,3,140,25,0.82,96,,,
0.1444444444,3,140,30,0.82,96,,,
0.1444444444,3,140,35,0.82,95,,,
0.1444444444,3,140,40,0.82,95,,,
0.1444444444,3,140,45,0.82,94,,,
0.1444444444,3,140,2,0.81,101,,,
0.1444444444,3,140,6,0.81,101,,,
0.1444444444,3,140,11,0.81,100,,,
0.1444444444,3,140,16,0.81,99,,,
0.1444444444,3,140,21,0.81,98,,,
0.1444444444,3,140,25,0.81,97,,,
0.1444444444,3,140,30,0.81,97,,,
0.1444444444,3,140,35,0.81,96,,,
0.1444444444,3,140,40,0.81,96,,,
0.1444444444,3,140,45,0.81,95,,,
0.1444444444,3,140,2,0.2,92,,,
0.1444444444,3,140,6,0.2,91,,,
0.1444444444,3,140,11,0.2,91,,,
0.1444444444,3,140,16,0.2,91,,,
0.1444444444,3,140,21,0.2,91,,,
0.1444444444,3,140,25,0.2,91,,,
0.1444444444,3,140,30,0.2,91,,,
0.1444444444,3,140,35,0.2,91,,,
0.1444444444,3,140,40,0.2,91,,,
0.1444444444,3,140,45,0.2,91,,,
0.1444444444,3,140,2,0.26,92,,,
0.1444444444,3,140,6,0.26,92,,,
0.1444444444,3,140,11,0.26,92,,,
0.1444444444,3,140,16,0.26,91,,,
0.1444444444,3,140,21,0.26,91,,,
0.1444444444,3,140,25,0.26,91,,,
0.1444444444,3,140,30,0.26,91,,,
0.1444444444,3,140,35,0.26,91,,,
0.1444444444,3,140,40,0.26,91,,,
0.1444444444,3,140,45,0.26,91,,,
0.1444444444,3,140,2,0.7,98,,,
0.1444444444,3,140,6,0.7,97,,,
0.1444444444,3,140,11,0.7,97,,,
0.1444444444,3,140,16,0.7,96,,,
0.1444444444,3,140,21,0.7,95,,,
0.1444444444,3,140,25,0.7,95,,,
0.1444444444,3,140,30,0.7,95,,,
0.1444444444,3,140,35,0.7,94,,,
0.1444444444,3,140,40,0.7,94,,,
0.1444444444,3,140,45,0.7,93,,,
0.1444444444,3,140,2,0.57,95,,,
0.1444444444,3,140,6,0.57,95,,,
0.1444444444,3,140,11,0.57,94,,,
0.1444444444,3,140,16,0.57,94,,,
0.1444444444,3,140,21,0.57,94,,,
0.1444444444,3,140,25,0.57,93,,,
0.1444444444,3,140,30,0.57,93,,,
0.1444444444,3,140,35,0.57,93,,,
0.1444444444,3,140,40,0.57,92,,,
0.1444444444,3,140,45,0.57,92,,,
0.1444444444,3,140,2,0.57,95,,,
0.1444444444,3,140,6,0.57,95,,,
0.1444444444,3,140,11,0.57,94,,,
0.1444444444,3,140,16,0.57,94,,,
0.1444444444,3,140,21,0.57,94,,,
0.1444444444,3,140,25,0.57,93,,,
0.1444444444,3,140,30,0.57,93,,,
0.1444444444,3,140,35,0.57,93,,,
0.1444444444,3,140,40,0.57,92,,,
0.1444444444,3,140,45,0.57,92,,,
0.1444444444,3,140,2,0.44,94,,,
0.1444444444,3,140,6,0.44,93,,,
0.1444444444,3,140,11,0.44,93,,,
0.1444444444,3,140,16,0.44,93,,,
0.1444444444,3,140,21,0.44,93,,,
0.1444444444,3,140,25,0.44,92,,,
0.1444444444,3,140,30,0.44,92,,,
0.1444444444,3,140,35,0.44,92,,,
0.1444444444,3,140,40,0.44,92,,,
0.1444444444,3,140,45,0.44,91,,,
0.1444444444,3,140,2,0.24,92,,,
0.1444444444,3,140,6,0.24,92,,,
0.1444444444,3,140,11,0.24,92,,,
0.1444444444,3,140,16,0.24,91,,,
0.1444444444,3,140,21,0.24,91,,,
0.1444444444,3,140,25,0.24,91,,,
0.1444444444,3,140,30,0.24,91,,,
0.1444444444,3,140,35,0.24,91,,,
0.1444444444,3,140,40,0.24,91,,,
0.1444444444,3,140,45,0.24,91,,,
0.1444444444,3,140,2,0.72,100,,,
0.1444444444,3,140,6,0.72,99,,,
0.1444444444,3,140,11,0.72,99,,,
0.1444444444,3,140,16,0.72,98,,,
0.1444444444,3,140,21,0.72,97,,,
0.1444444444,3,140,25,0.72,97,,,
0.1444444444,3,140,30,0.72,96,,,
0.1444444444,3,140,35,0.72,95,,,
0.1444444444,3,140,40,0.72,95,,,
0.1444444444,3,140,45,0.72,95,,,
0.1444444444,4,140,2,0.82,101,,,
0.1444444444,4,140,6,0.82,100,,,
0.1444444444,4,140,11,0.82,99,,,
0.1444444444,4,140,16,0.82,98,,,
0.1444444444,4,140,21,0.82,97,,,
0.1444444444,4,140,25,0.82,97,,,
0.1444444444,4,140,30,0.82,96,,,
0.1444444444,4,140,35,0.82,95,,,
0.1444444444,4,140,40,0.82,95,,,
0.1444444444,4,140,45,0.82,94,,,
0.1444444444,4,140,2,0.81,102,,,
0.1444444444,4,140,6,0.81,101,,,
0.1444444444,4,140,11,0.81,100,,,
0.1444444444,4,140,16,0.81,99,,,
0.1444444444,4,140,21,0.81,98,,,
0.1444444444,4,140,25,0.81,97,,,
0.1444444444,4,140,30,0.81,97,,,
0.1444444444,4,140,35,0.81,96,,,
0.1444444444,4,140,40,0.81,96,,,
0.1444444444,4,140,45,0.81,95,,,
0.1444444444,4,140,2,0.2,91,,,
0.1444444444,4,140,6,0.2,91,,,
0.1444444444,4,140,11,0.2,91,,,
0.1444444444,4,140,16,0.2,91,,,
0.1444444444,4,140,21,0.2,91,,,
0.1444444444,4,140,25,0.2,91,,,
0.1444444444,4,140,30,0.2,91,,,
0.1444444444,4,140,35,0.2,91,,,
0.1444444444,4,140,40,0.2,91,,,
0.1444444444,4,140,45,0.2,91,,,
0.1444444444,4,140,2,0.26,92,,,
0.1444444444,4,140,6,0.26,92,,,
0.1444444444,4,140,11,0.26,91,,,
0.1444444444,4,140,16,0.26,91,,,
0.1444444444,4,140,21,0.26,91,,,
0.1444444444,4,140,25,0.26,91,,,
0.1444444444,4,140,30,0.26,91,,,
0.1444444444,4,140,35,0.26,91,,,
0.1444444444,4,140,40,0.26,91,,,
0.1444444444,4,140,45,0.26,90,,,
0.1444444444,4,140,2,0.7,98,,,
0.1444444444,4,140,6,0.7,98,,,
0.1444444444,4,140,11,0.7,97,,,
0.1444444444,4,140,16,0.7,96,,,
0.1444444444,4,140,21,0.7,95,,,
0.1444444444,4,140,25,0.7,95,,,
0.1444444444,4,140,30,0.7,95,,,
0.1444444444,4,140,35,0.7,94,,,
0.1444444444,4,140,40,0.7,94,,,
0.1444444444,4,140,45,0.7,93,,,
0.1444444444,4,140,2,0.57,96,,,
0.1444444444,4,140,6,0.57,95,,,
0.1444444444,4,140,11,0.57,95,,,
0.1444444444,4,140,16,0.57,94,,,
0.1444444444,4,140,21,0.57,94,,,
0.1444444444,4,140,25,0.57,93,,,
0.1444444444,4,140,30,0.57,93,,,
0.1444444444,4,140,35,0.57,93,,,
0.1444444444,4,140,40,0.57,92,,,
0.1444444444,4,140,45,0.57,92,,,
0.1444444444,4,140,2,0.57,96,,,
0.1444444444,4,140,6,0.57,95,,,
0.1444444444,4,140,11,0.57,95,,,
0.1444444444,4,140,16,0.57,94,,,
0.1444444444,4,140,21,0.57,94,,,
0.1444444444,4,140,25,0.57,93,,,
0.1444444444,4,140,30,0.57,93,,,
0.1444444444,4,140,35,0.57,93,,,
0.1444444444,4,140,40,0.57,92,,,
0.1444444444,4,140,45,0.57,92,,,
0.1444444444,4,140,2,0.44,94,,,
0.1444444444,4,140,6,0.44,93,,,
0.1444444444,4,140,11,0.44,93,,,
0.1444444444,4,140,16,0.44,93,,,
0.1444444444,4,140,21,0.44,92,,,
0.1444444444,4,140,25,0.44,92,,,
0.1444444444,4,140,30,0.44,92,,,
0.1444444444,4,140,35,0.44,92,,,
0.1444444444,4,140,40,0.44,91,,,
0.1444444444,4,140,45,0.44,91,,,
0.1444444444,4,140,2,0.24,92,,,
0.1444444444,4,140,6,0.24,92,,,
0.1444444444,4,140,11,0.24,91,,,
0.1444444444,4,140,16,0.24,91,,,
0.1444444444,4,140,21,0.24,91,,,
0.1444444444,4,140,25,0.24,91,,,
0.1444444444,4,140,30,0.24,91,,,
0.1444444444,4,140,35,0.24,91,,,
0.1444444444,4,140,40,0.24,91,,,
0.1444444444,4,140,45,0.24,91,,,
0.1444444444,4,140,2,0.72,101,,,
0.1444444444,4,140,6,0.72,100,,,
0.1444444444,4,140,11,0.72,99,,,
0.1444444444,4,140,16,0.72,98,,,
0.1444444444,4,140,21,0.72,97,,,
0.1444444444,4,140,25,0.72,97,,,
0.1444444444,4,140,30,0.72,96,,,
0.1444444444,4,140,35,0.72,96,,,
0.1444444444,4,140,40,0.72,95,,,
0.1444444444,4,140,45,0.72,95,,,
0.1444444444,5,140,2,0.82,102,,,
0.1444444444,5,140,6,0.82,101,,,
0.1444444444,5,140,11,0.82,99,,,
0.1444444444,5,140,16,0.82,98,,,
0.1444444444,5,140,21,0.82,97,,,
0.1444444444,5,140,25,0.82,97,,,
0.1444444444,5,140,30,0.82,96,,,
0.1444444444,5,140,35,0.82,95,,,
0.1444444444,5,140,40,0.82,95,,,
0.1444444444,5,140,45,0.82,94,,,
0.1444444444,5,140,2,0.81,103,,,
0.1444444444,5,140,6,0.81,102,,,
0.1444444444,5,140,11,0.81,101,,,
0.1444444444,5,140,16,0.81,99,,,
0.1444444444,5,140,21,0.81,98,,,
0.1444444444,5,140,25,0.81,98,,,
0.1444444444,5,140,30,0.81,97,,,
0.1444444444,5,140,35,0.81,96,,,
0.1444444444,5,140,40,0.81,96,,,
0.1444444444,5,140,45,0.81,95,,,
0.1444444444,5,140,2,0.2,91,,,
0.1444444444,5,140,6,0.2,91,,,
0.1444444444,5,140,11,0.2,91,,,
0.1444444444,5,140,16,0.2,91,,,
0.1444444444,5,140,21,0.2,91,,,
0.1444444444,5,140,25,0.2,91,,,
0.1444444444,5,140,30,0.2,91,,,
0.1444444444,5,140,35,0.2,91,,,
0.1444444444,5,140,40,0.2,91,,,
0.1444444444,5,140,45,0.2,91,,,
0.1444444444,5,140,2,0.26,92,,,
0.1444444444,5,140,6,0.26,92,,,
0.1444444444,5,140,11,0.26,91,,,
0.1444444444,5,140,16,0.26,91,,,
0.1444444444,5,140,21,0.26,91,,,
0.1444444444,5,140,25,0.26,91,,,
0.1444444444,5,140,30,0.26,91,,,
0.1444444444,5,140,35,0.26,91,,,
0.1444444444,5,140,40,0.26,90,,,
0.1444444444,5,140,45,0.26,90,,,
0.1444444444,5,140,2,0.7,99,,,
0.1444444444,5,140,6,0.7,98,,,
0.1444444444,5,140,11,0.7,97,,,
0.1444444444,5,140,16,0.7,96,,,
0.1444444444,5,140,21,0.7,96,,,
0.1444444444,5,140,25,0.7,95,,,
0.1444444444,5,140,30,0.7,95,,,
0.1444444444,5,140,35,0.7,94,,,
0.1444444444,5,140,40,0.7,94,,,
0.1444444444,5,140,45,0.7,93,,,
0.1444444444,5,140,2,0.57,96,,,
0.1444444444,5,140,6,0.57,95,,,
0.1444444444,5,140,11,0.57,95,,,
0.1444444444,5,140,16,0.57,94,,,
0.1444444444,5,140,21,0.57,94,,,
0.1444444444,5,140,25,0.57,93,,,
0.1444444444,5,140,30,0.57,93,,,
0.1444444444,5,140,35,0.57,93,,,
0.1444444444,5,140,40,0.57,92,,,
0.1444444444,5,140,45,0.57,92,,,
0.1444444444,5,140,2,0.57,96,,,
0.1444444444,5,140,6,0.57,95,,,
0.1444444444,5,140,11,0.57,95,,,
0.1444444444,5,140,16,0.57,94,,,
0.1444444444,5,140,21,0.57,94,,,
0.1444444444,5,140,25,0.57,93,,,
0.1444444444,5,140,30,0.57,93,,,
0.1444444444,5,140,35,0.57,93,,,
0.1444444444,5,140,40,0.57,92,,,
0.1444444444,5,140,45,0.57,92,,,
0.1444444444,5,140,2,0.44,94,,,
0.1444444444,5,140,6,0.44,93,,,
0.1444444444,5,140,11,0.44,93,,,
0.1444444444,5,140,16,0.44,93,,,
0.1444444444,5,140,21,0.44,92,,,
0.1444444444,5,140,25,0.44,92,,,
0.1444444444,5,140,30,0.44,92,,,
0.1444444444,5,140,35,0.44,92,,,
0.1444444444,5,140,40,0.44,91,,,
0.1444444444,5,140,45,0.44,91,,,
0.1444444444,5,140,2,0.24,92,,,
0.1444444444,5,140,6,0.24,91,,,
0.1444444444,5,140,11,0.24,91,,,
0.1444444444,5,140,16,0.24,91,,,
0.1444444444,5,140,21,0.24,91,,,
0.1444444444,5,140,25,0.24,91,,,
0.1444444444,5,140,30,0.24,91,,,
0.1444444444,5,140,35,0.24,91,,,
0.1444444444,5,140,40,0.24,91,,,
0.1444444444,5,140,45,0.24,90,,,
0.1444444444,5,140,2,0.72,101,,,
0.1444444444,5,140,6,0.72,100,,,
0.1444444444,5,140,11,0.72,99,,,
0.1444444444,5,140,16,0.72,98,,,
0.1444444444,5,140,21,0.72,97,,,
0.1444444444,5,140,25,0.72,97,,,
0.1444444444,5,140,30,0.72,96,,,
0.1444444444,5,140,35,0.72,96,,,
0.1444444444,5,140,40,0.72,95,,,
0.1444444444,5,140,45,0.72,95,,,
0.1444444444,6,140,2,0.82,102,,,
0.1444444444,6,140,6,0.82,101,,,
0.1444444444,6,140,11,0.82,100,,,
0.1444444444,6,140,16,0.82,99,,,
0.1444444444,6,140,21,0.82,98,,,
0.1444444444,6,140,25,0.82,97,,,
0.1444444444,6,140,30,0.82,96,,,
0.1444444444,6,140,35,0.82,96,,,
0.1444444444,6,140,40,0.82,95,,,
0.1444444444,6,140,45,0.82,94,,,
0.1444444444,6,140,2,0.81,103,,,
0.1444444444,6,140,6,0.81,102,,,
0.1444444444,6,140,11,0.81,101,,,
0.1444444444,6,140,16,0.81,100,,,
0.1444444444,6,140,21,0.81,99,,,
0.1444444444,6,140,25,0.81,98,,,
0.1444444444,6,140,30,0.81,97,,,
0.1444444444,6,140,35,0.81,97,,,
0.1444444444,6,140,40,0.81,96,,,
0.1444444444,6,140,45,0.81,95,,,
0.1444444444,6,140,2,0.2,91,,,
0.1444444444,6,140,6,0.2,91,,,
0.1444444444,6,140,11,0.2,91,,,
0.1444444444,6,140,16,0.2,91,,,
0.1444444444,6,140,21,0.2,90,,,
0.1444444444,6,140,25,0.2,91,,,
0.1444444444,6,140,30,0.2,91,,,
0.1444444444,6,140,35,0.2,91,,,
0.1444444444,6,140,40,0.2,91,,,
0.1444444444,6,140,45,0.2,91,,,
0.1444444444,6,140,2,0.26,92,,,
0.1444444444,6,140,6,0.26,91,,,
0.1444444444,6,140,11,0.26,91,,,
0.1444444444,6,140,16,0.26,91,,,
0.1444444444,6,140,21,0.26,91,,,
0.1444444444,6,140,25,0.26,91,,,
0.1444444444,6,140,30,0.26,91,,,
0.1444444444,6,140,35,0.26,90,,,
0.1444444444,6,140,40,0.26,90,,,
0.1444444444,6,140,45,0.26,90,,,
0.1444444444,6,140,2,0.7,99,,,
0.1444444444,6,140,6,0.7,98,,,
0.1444444444,6,140,11,0.7,97,,,
0.1444444444,6,140,16,0.7,97,,,
0.1444444444,6,140,21,0.7,96,,,
0.1444444444,6,140,25,0.7,95,,,
0.1444444444,6,140,30,0.7,95,,,
0.1444444444,6,140,35,0.7,94,,,
0.1444444444,6,140,40,0.7,94,,,
0.1444444444,6,140,45,0.7,93,,,
0.1444444444,6,140,2,0.57,96,,,
0.1444444444,6,140,6,0.57,95,,,
0.1444444444,6,140,11,0.57,95,,,
0.1444444444,6,140,16,0.57,94,,,
0.1444444444,6,140,21,0.57,94,,,
0.1444444444,6,140,25,0.57,93,,,
0.1444444444,6,140,30,0.57,93,,,
0.1444444444,6,140,35,0.57,93,,,
0.1444444444,6,140,40,0.57,92,,,
0.1444444444,6,140,45,0.57,92,,,
0.1444444444,6,140,2,0.57,96,,,
0.1444444444,6,140,6,0.57,95,,,
0.1444444444,6,140,11,0.57,95,,,
0.1444444444,6,140,16,0.57,94,,,
0.1444444444,6,140,21,0.57,94,,,
0.1444444444,6,140,25,0.57,93,,,
0.1444444444,6,140,30,0.57,93,,,
0.1444444444,6,140,35,0.57,93,,,
0.1444444444,6,140,40,0.57,92,,,
0.1444444444,6,140,45,0.57,92,,,
0.1444444444,6,140,2,0.44,94,,,
0.1444444444,6,140,6,0.44,93,,,
0.1444444444,6,140,11,0.44,93,,,
0.1444444444,6,140,16,0.44,93,,,
0.1444444444,6,140,21,0.44,92,,,
0.1444444444,6,140,25,0.44,92,,,
0.1444444444,6,140,30,0.44,92,,,
0.1444444444,6,140,35,0.44,91,,,
0.1444444444,6,140,40,0.44,91,,,
0.1444444444,6,140,45,0.44,91,,,
0.1444444444,6,140,2,0.24,92,,,
0.1444444444,6,140,6,0.24,91,,,
0.1444444444,6,140,11,0.24,91,,,
0.1444444444,6,140,16,0.24,91,,,
0.1444444444,6,140,21,0.24,91,,,
0.1444444444,6,140,25,0.24,91,,,
0.1444444444,6,140,30,0.24,91,,,
0.1444444444,6,140,35,0.24,90,,,
0.1444444444,6,140,40,0.24,90,,,
0.1444444444,6,140,45,0.24,90,,,
0.1444444444,6,140,2,0.72,102,,,
0.1444444444,6,140,6,0.72,101,,,
0.1444444444,6,140,11,0.72,100,,,
0.1444444444,6,140,16,0.72,99,,,
0.1444444444,6,140,21,0.72,98,,,
0.1444444444,6,140,25,0.72,97,,,
0.1444444444,6,140,30,0.72,97,,,
0.1444444444,6,140,35,0.72,96,,,
0.1444444444,6,140,40,0.72,95,,,
0.1444444444,6,140,45,0.72,95,,,
0.1444444444,7,140,2,0.82,103,,,
0.1444444444,7,140,6,0.82,101,,,
0.1444444444,7,140,11,0.82,100,,,
0.1444444444,7,140,16,0.82,99,,,
0.1444444444,7,140,21,0.82,98,,,
0.1444444444,7,140,25,0.82,97,,,
0.1444444444,7,140,30,0.82,96,,,
0.1444444444,7,140,35,0.82,96,,,
0.1444444444,7,140,40,0.82,95,,,
0.1444444444,7,140,45,0.82,94,,,
0.1444444444,7,140,2,0.81,104,,,
0.1444444444,7,140,6,0.81,103,,,
0.1444444444,7,140,11,0.81,101,,,
0.1444444444,7,140,16,0.81,100,,,
0.1444444444,7,140,21,0.81,99,,,
0.1444444444,7,140,25,0.81,98,,,
0.1444444444,7,140,30,0.81,98,,,
0.1444444444,7,140,35,0.81,97,,,
0.1444444444,7,140,40,0.81,96,,,
0.1444444444,7,140,45,0.81,96,,,
0.1444444444,7,140,2,0.2,91,,,
0.1444444444,7,140,6,0.2,91,,,
0.1444444444,7,140,11,0.2,91,,,
0.1444444444,7,140,16,0.2,90,,,
0.1444444444,7,140,21,0.2,90,,,
0.1444444444,7,140,25,0.2,91,,,
0.1444444444,7,140,30,0.2,91,,,
0.1444444444,7,140,35,0.2,90,,,
0.1444444444,7,140,40,0.2,90,,,
0.1444444444,7,140,45,0.2,90,,,
0.1444444444,7,140,2,0.26,92,,,
0.1444444444,7,140,6,0.26,91,,,
0.1444444444,7,140,11,0.26,91,,,
0.1444444444,7,140,16,0.26,91,,,
0.1444444444,7,140,21,0.26,91,,,
0.1444444444,7,140,25,0.26,91,,,
0.1444444444,7,140,30,0.26,90,,,
0.1444444444,7,140,35,0.26,90,,,
0.1444444444,7,140,40,0.26,90,,,
0.1444444444,7,140,45,0.26,90,,,
0.1444444444,7,140,2,0.7,99,,,
0.1444444444,7,140,6,0.7,99,,,
0.1444444444,7,140,11,0.7,98,,,
0.1444444444,7,140,16,0.7,97,,,
0.1444444444,7,140,21,0.7,96,,,
0.1444444444,7,140,25,0.7,95,,,
0.1444444444,7,140,30,0.7,95,,,
0.1444444444,7,140,35,0.7,94,,,
0.1444444444,7,140,40,0.7,94,,,
0.1444444444,7,140,45,0.7,93,,,
0.1444444444,7,140,2,0.57,96,,,
0.1444444444,7,140,6,0.57,95,,,
0.1444444444,7,140,11,0.57,95,,,
0.1444444444,7,140,16,0.57,94,,,
0.1444444444,7,140,21,0.57,94,,,
0.1444444444,7,140,25,0.57,93,,,
0.1444444444,7,140,30,0.57,93,,,
0.1444444444,7,140,35,0.57,93,,,
0.1444444444,7,140,40,0.57,92,,,
0.1444444444,7,140,45,0.57,92,,,
0.1444444444,7,140,2,0.57,96,,,
0.1444444444,7,140,6,0.57,95,,,
0.1444444444,7,140,11,0.57,95,,,
0.1444444444,7,140,16,0.57,94,,,
0.1444444444,7,140,21,0.57,94,,,
0.1444444444,7,140,25,0.57,93,,,
0.1444444444,7,140,30,0.57,93,,,
0.1444444444,7,140,35,0.57,93,,,
0.1444444444,7,140,40,0.57,92,,,
0.1444444444,7,140,45,0.57,92,,,
0.1444444444,7,140,2,0.44,94,,,
0.1444444444,7,140,6,0.44,93,,,
0.1444444444,7,140,11,0.44,93,,,
0.1444444444,7,140,16,0.44,93,,,
0.1444444444,7,140,21,0.44,92,,,
0.1444444444,7,140,25,0.44,92,,,
0.1444444444,7,140,30,0.44,92,,,
0.1444444444,7,140,35,0.44,91,,,
0.1444444444,7,140,40,0.44,91,,,
0.1444444444,7,140,45,0.44,91,,,
0.1444444444,7,140,2,0.24,91,,,
0.1444444444,7,140,6,0.24,91,,,
0.1444444444,7,140,11,0.24,91,,,
0.1444444444,7,140,16,0.24,91,,,
0.1444444444,7,140,21,0.24,90,,,
0.1444444444,7,140,25,0.24,91,,,
0.1444444444,7,140,30,0.24,90,,,
0.1444444444,7,140,35,0.24,90,,,
0.1444444444,7,140,40,0.24,90,,,
0.1444444444,7,140,45,0.24,90,,,
0.1444444444,7,140,2,0.72,102,,,
0.1444444444,7,140,6,0.72,101,,,
0.1444444444,7,140,11,0.72,100,,,
0.1444444444,7,140,16,0.72,99,,,
0.1444444444,7,140,21,0.72,98,,,
0.1444444444,7,140,25,0.72,97,,,
0.1444444444,7,140,30,0.72,97,,,
0.1444444444,7,140,35,0.72,96,,,
0.1444444444,7,140,40,0.72,96,,,
0.1444444444,7,140,45,0.72,95,,,
0.1444444444,8,140,2,0.82,103,,,
0.1444444444,8,140,6,0.82,102,,,
0.1444444444,8,140,11,0.82,101,,,
0.1444444444,8,140,16,0.82,99,,,
0.1444444444,8,140,21,0.82,98,,,
0.1444444444,8,140,25,0.82,97,,,
0.1444444444,8,140,30,0.82,96,,,
0.1444444444,8,140,35,0.82,96,,,
0.1444444444,8,140,40,0.82,95,,,
0.1444444444,8,140,45,0.82,94,,,
0.1444444444,8,140,2,0.81,104,,,
0.1444444444,8,140,6,0.81,103,,,
0.1444444444,8,140,11,0.81,102,,,
0.1444444444,8,140,16,0.81,101,,,
0.1444444444,8,140,21,0.81,99,,,
0.1444444444,8,140,25,0.81,99,,,
0.1444444444,8,140,30,0.81,98,,,
0.1444444444,8,140,35,0.81,97,,,
0.1444444444,8,140,40,0.81,96,,,
0.1444444444,8,140,45,0.81,96,,,
0.1444444444,8,140,2,0.2,91,,,
0.1444444444,8,140,6,0.2,91,,,
0.1444444444,8,140,11,0.2,90,,,
0.1444444444,8,140,16,0.2,90,,,
0.1444444444,8,140,21,0.2,90,,,
0.1444444444,8,140,25,0.2,91,,,
0.1444444444,8,140,30,0.2,90,,,
0.1444444444,8,140,35,0.2,90,,,
0.1444444444,8,140,40,0.2,90,,,
0.1444444444,8,140,45,0.2,90,,,
0.1444444444,8,140,2,0.26,91,,,
0.1444444444,8,140,6,0.26,91,,,
0.1444444444,8,140,11,0.26,91,,,
0.1444444444,8,140,16,0.26,91,,,
0.1444444444,8,140,21,0.26,90,,,
0.1444444444,8,140,25,0.26,90,,,
0.1444444444,8,140,30,0.26,90,,,
0.1444444444,8,140,35,0.26,90,,,
0.1444444444,8,140,40,0.26,90,,,
0.1444444444,8,140,45,0.26,90,,,
0.1444444444,8,140,2,0.7,100,,,
0.1444444444,8,140,6,0.7,99,,,
0.1444444444,8,140,11,0.7,98,,,
0.1444444444,8,140,16,0.7,97,,,
0.1444444444,8,140,21,0.7,96,,,
0.1444444444,8,140,25,0.7,96,,,
0.1444444444,8,140,30,0.7,95,,,
0.1444444444,8,140,35,0.7,94,,,
0.1444444444,8,140,40,0.7,94,,,
0.1444444444,8,140,45,0.7,93,,,
0.1444444444,8,140,2,0.57,96,,,
0.1444444444,8,140,6,0.57,96,,,
0.1444444444,8,140,11,0.57,95,,,
